critic_loss,generator_loss,wasserstein,real_score,fake_score,gp
-1.246388,-0.90344346,1.3391533,2.2169018,0.87774855,0.009276532
-1.0552459,-0.9076867,1.1744428,2.110036,0.93559307,0.011919692
-1.1976146,-0.85892975,1.2782636,2.1662316,0.887968,0.008064898
-1.3810716,-0.9570354,1.4610726,2.3102348,0.8491622,0.008000105
-1.4078217,-0.97405994,1.4806919,2.374896,0.89420414,0.007287025
-1.4228098,-1.0544201,1.5130942,2.4450502,0.93195605,0.009028435
-1.2901859,-0.886139,1.3698025,2.2881,0.9182975,0.007961653
-1.141395,-0.8389547,1.2229922,2.128001,0.9050088,0.008159719
-1.1439583,-0.94113266,1.2515104,2.1247778,0.8732675,0.010755202
-1.2720442,-0.8555399,1.3809301,2.3277278,0.9467977,0.010888593
-1.2415583,-0.9073967,1.3187038,2.2510133,0.9323095,0.007714546
-1.2812911,-0.91956294,1.3955275,2.3438306,0.9483031,0.0114236325
-1.222965,-0.89541924,1.3189813,2.2526002,0.9336189,0.009601632
-1.2351041,-0.8663062,1.3125011,2.2363844,0.9238833,0.0077396943
-1.1635234,-0.9273009,1.255137,2.068049,0.812912,0.009161355
-1.2472188,-0.8457056,1.3626416,2.2556376,0.8929961,0.011542267
-1.307015,-0.85880953,1.4299868,2.2556872,0.8257004,0.012297193
-1.1157984,-0.8544278,1.1820836,2.0625372,0.88045365,0.0066285306
-1.1379163,-0.8796965,1.2596169,2.157698,0.89808106,0.01217005
-1.3591565,-0.89999616,1.4396616,2.3497977,0.9101361,0.008050514
-1.2221991,-0.83091044,1.294127,2.160715,0.86658806,0.0071927886
-1.1101158,-0.8507334,1.2158083,2.1035693,0.887761,0.010569248
-1.1204181,-0.8875702,1.2011296,2.0381646,0.83703506,0.008071143
-1.4732746,-0.84447813,1.5568616,2.4049742,0.8481126,0.008358703
-1.2270836,-0.8925035,1.3213298,2.2309418,0.90961194,0.009424626
-1.1538335,-1.0014956,1.234102,2.1217594,0.8876574,0.008026848
-1.4853437,-0.97264445,1.5853701,2.4704502,0.88508016,0.010002636
-1.2392704,-0.8974441,1.2864451,2.1812263,0.8947811,0.004717475
-1.284484,-0.9588687,1.3600484,2.3001134,0.940065,0.0075564412
-1.1362784,-0.91153365,1.2502898,2.1642776,0.91398776,0.011401139
-1.2294896,-0.9786906,1.3611813,2.287959,0.92677784,0.013169173
-1.0805979,-0.95376533,1.1646442,2.164153,0.9995089,0.008404641
-1.3777239,-0.9037473,1.4883325,2.3860087,0.8976762,0.011060862
-1.2652034,-0.8001316,1.3199068,2.1639795,0.8440727,0.005470351
-1.2424833,-0.8946465,1.3384172,2.235085,0.89666784,0.009593389
-1.1292396,-0.9440483,1.2655756,2.2127705,0.9471948,0.0136336135
-1.2545929,-0.8972254,1.3366454,2.2847528,0.9481075,0.008205242
-1.3045819,-0.9555675,1.3891743,2.2434585,0.85428417,0.0084592495
-1.0970957,-0.9530263,1.1880962,2.1549253,0.9668292,0.009100048
-1.2656523,-0.9117176,1.3736442,2.348161,0.97451675,0.010799196
-0.9334532,-0.94274145,1.0214976,1.9365165,0.9150189,0.008804439
-1.3069015,-0.9364811,1.3972193,2.2908778,0.8936585,0.0090317875
-1.461675,-0.9622471,1.5711277,2.5072129,0.9360852,0.0109452605
-1.336452,-0.92047846,1.4080892,2.361843,0.953754,0.0071637193
-1.0165429,-0.9179372,1.1270573,2.1016932,0.97463584,0.011051445
-1.3617289,-0.97847366,1.4292295,2.3521624,0.92293286,0.006750053
-1.3112121,-0.9923526,1.3838465,2.3666906,0.9828441,0.007263451
-1.3441807,-0.9599515,1.4408484,2.300191,0.85934263,0.0096667595
-1.287946,-0.96458733,1.4009546,2.3678613,0.96690667,0.011300867
-1.2447907,-0.9744586,1.3379912,2.2826192,0.944628,0.009320054
-0.9992684,-0.9139561,1.0764697,1.9741764,0.8977068,0.0077201244
-1.2085482,-0.9314051,1.2521148,2.1194272,0.8673125,0.0043566544
-1.1988335,-0.91210854,1.2728095,2.248096,0.9752865,0.007397607
-1.235668,-0.93620145,1.2970703,2.228117,0.9310467,0.006140235
-1.4135247,-0.8003475,1.4812,2.4398985,0.9586985,0.006767518
-1.4089075,-0.9857679,1.4602588,2.3725467,0.91228783,0.0051351315
-1.0751878,-0.905622,1.1637043,2.0528202,0.8891159,0.008851652
-1.307335,-0.8689933,1.3905051,2.231022,0.8405168,0.008317009
-1.0887192,-0.83000904,1.1681006,2.0248942,0.85679364,0.00793813
-1.2518024,-0.880187,1.286414,2.1652756,0.87886155,0.0034611635
-1.3455577,-0.9283209,1.4329357,2.3745465,0.9416108,0.008737804
-1.2827362,-0.9073788,1.3496509,2.2459412,0.8962903,0.006691469
-1.2946852,-0.9377793,1.3807147,2.3232844,0.94256973,0.008602938
-0.97690284,-0.9666343,1.1072088,2.0836058,0.9763969,0.0130306035
-1.031591,-0.895987,1.1115677,2.0883946,0.97682697,0.007997667
-1.0664284,-0.9075433,1.1940546,2.1409419,0.9468873,0.012762612
-1.0199009,-0.9921844,1.1233308,2.0351262,0.91179544,0.010342991
-0.9758982,-0.9688957,1.0621297,2.003971,0.9418413,0.008623151
-1.2249509,-0.9177526,1.2863469,2.2281723,0.9418254,0.0061395955
-0.9771323,-0.8432281,1.0511508,1.9769182,0.9257675,0.0074018463
-1.0070226,-0.93964505,1.0806844,2.0306323,0.9499478,0.007366183
-1.4045463,-0.85211945,1.4791434,2.4099755,0.9308321,0.007459714
-1.2439457,-0.9601642,1.3770307,2.31666,0.9396292,0.013308503
-1.2726492,-0.95475733,1.3988856,2.3686237,0.9697381,0.0126236435
-1.0411638,-0.917116,1.1422367,2.1003313,0.95809466,0.01010729
-1.4359505,-0.9075165,1.5360067,2.4616184,0.92561173,0.010005616
-1.1516244,-0.9720988,1.2247332,2.1917267,0.96699345,0.007310881
-1.1279364,-0.9075389,1.2103626,2.1380339,0.9276713,0.008242618
-1.0601406,-0.9923732,1.1461821,2.1049852,0.95880324,0.008604147
-1.0877686,-0.91008276,1.1611778,2.2355814,1.0744036,0.007340921
-1.2734301,-0.9753568,1.4258349,2.442028,1.0161932,0.015240474
-1.2411163,-0.9945852,1.3083782,2.2492752,0.94089705,0.006726191
-1.2075285,-1.0933001,1.3100022,2.3124952,1.002493,0.010247371
-1.2381177,-0.8512297,1.3320001,2.3282628,0.99626267,0.00938825
-1.008806,-0.87406963,1.0954547,2.0885544,0.9930997,0.0086648725
-1.412565,-0.95256853,1.4907473,2.4559226,0.9651753,0.007818239
-1.2440666,-0.99168146,1.3587942,2.4047163,1.045922,0.011472761
-1.3132482,-1.0846183,1.3579619,2.2878385,0.9298766,0.0044713784
-1.1033431,-0.9379133,1.2234093,2.2368116,1.0134023,0.0120066125
-1.5729606,-0.96287763,1.6367766,2.5840373,0.94726074,0.0063815974
-1.2260273,-1.049498,1.3027344,2.279756,0.97702175,0.007670711
-1.4584597,-1.0609249,1.5310013,2.5131445,0.98214316,0.0072541563
-1.2676525,-0.9815073,1.3330063,2.3412328,1.0082265,0.006535374
-1.2324185,-0.9536933,1.3566182,2.3363905,0.97977227,0.012419967
-1.1453546,-0.9417286,1.2233331,2.203817,0.9804837,0.007797848
-1.0458233,-1.0191376,1.1201421,2.1621184,1.0419763,0.0074318727
-1.2625054,-1.0797735,1.3534801,2.3253846,0.9719046,0.009097471
-1.2627096,-0.948352,1.3510625,2.3975089,1.0464463,0.008835293
-1.1471038,-1.040873,1.2721214,2.2522295,0.980108,0.012501771
-1.3482167,-0.95110244,1.4233284,2.3578095,0.93448114,0.0075111724
-1.1370441,-0.9892612,1.2275188,2.2009387,0.9734199,0.009047477
-1.2327222,-1.0162603,1.3289909,2.33713,1.0081391,0.009626882
-1.0650809,-0.9692546,1.1204044,2.0758123,0.955408,0.005532345
-1.4066728,-1.0026956,1.5237141,2.4520097,0.9282956,0.011704121
-1.1705786,-0.8978151,1.2204245,2.177077,0.9566525,0.004984591
-1.2460704,-0.9856212,1.3287026,2.250979,0.9222764,0.008263215
-1.1179646,-1.0159936,1.2110457,2.232715,1.0216691,0.009308109
-1.1854573,-0.9438621,1.2411816,2.2468603,1.0056787,0.0055724224
-1.2106745,-0.8915875,1.2976601,2.2348695,0.9372094,0.008698558
-1.0322088,-0.9826263,1.1267388,2.109868,0.98312926,0.009452999
-1.1954252,-1.0118926,1.2716427,2.2303586,0.9587159,0.007621755
-1.1760284,-0.97605306,1.2730716,2.2286615,0.9555899,0.009704325
-1.1823207,-1.0243409,1.241495,2.3087115,1.0672165,0.005917426
-1.2634424,-0.86439097,1.3139017,2.299511,0.9856093,0.005045927
-1.2164159,-0.96420693,1.2898042,2.2859278,0.99612355,0.0073388354
-1.2853773,-1.0499167,1.3633137,2.3175435,0.95422983,0.0077936444
-1.4768717,-1.022298,1.5459671,2.5219774,0.9760103,0.0069095385
-1.1603066,-1.0614959,1.2346703,2.2454886,1.0108184,0.0074363714
-1.2862229,-1.0435395,1.3623118,2.4088717,1.0465598,0.0076088943
-1.2572045,-1.0025489,1.3253828,2.3247635,0.9993807,0.0068178345
-1.145287,-1.0279402,1.2016604,2.1771498,0.9754894,0.0056373323
-1.2388138,-0.9989054,1.3808808,2.4087086,1.0278277,0.01420671
-1.2410624,-0.99363625,1.3012438,2.192152,0.8909083,0.00601814
-1.0373183,-1.0067794,1.1474383,2.2214537,1.0740154,0.011011992
-1.2381437,-1.0039889,1.29459,2.2502093,0.9556193,0.005644628
-0.9973251,-0.99315846,1.1007283,2.121453,1.0207248,0.010340316
-1.1727498,-0.943665,1.2818305,2.2523704,0.97053987,0.010908075
-1.2005429,-1.010002,1.2913717,2.2693405,0.9779688,0.00908288
-1.1206832,-0.9691509,1.208008,2.190747,0.98273903,0.00873249
-1.2835438,-1.0403141,1.3578298,2.346345,0.98851514,0.007428593
-1.231035,-1.0318546,1.3204714,2.2724857,0.9520143,0.008943639
-1.2908789,-1.0353225,1.4371536,2.3899736,0.9528201,0.014627468
-1.1611491,-1.0151286,1.2435361,2.2825692,1.039033,0.008238699
-1.4684403,-1.0815508,1.5516052,2.5761232,1.024518,0.008316494
-1.0320327,-1.01013,1.1314839,2.248887,1.1174031,0.009945116
-1.2462056,-1.0254911,1.34593,2.37345,1.0275201,0.0099724475
-1.4183177,-0.97029823,1.5173627,2.3916173,0.8742546,0.009904508
-1.134289,-0.9871738,1.2269182,2.224164,0.9972458,0.009262925
-1.0588678,-1.0540719,1.1561588,2.185542,1.0293833,0.0097291
-1.4430456,-1.0236752,1.509057,2.4645734,0.9555163,0.0066011455
-1.1516433,-1.030093,1.2466652,2.2615933,1.0149281,0.009502195
-1.3451929,-1.0157421,1.4623957,2.4309702,0.96857446,0.01172027
-1.2844479,-1.0355645,1.3591356,2.3669372,1.0078015,0.007468771
-1.2715446,-1.0358719,1.329398,2.3116086,0.9822105,0.005785351
-1.2172427,-1.0685648,1.2957814,2.2732322,0.97745085,0.00785386
-1.2447522,-1.0384634,1.3439721,2.3342822,0.9903101,0.009921995
-1.1031454,-0.98780686,1.2303932,2.162166,0.93177295,0.01272478
-1.0916879,-0.99469495,1.168128,2.1694376,1.0013096,0.007644008
-1.1476575,-1.0644449,1.2071016,2.237631,1.0305295,0.0059444048
-1.2103804,-0.9894079,1.2842932,2.2498498,0.9655566,0.007391272
-1.3097919,-1.017108,1.3875828,2.4414852,1.0539024,0.0077790907
-1.3734303,-1.0248806,1.4629036,2.4712749,1.0083712,0.008947337
-1.3051314,-0.9811151,1.3960782,2.4020758,1.0059975,0.009094683
-1.248845,-1.040953,1.3597453,2.388456,1.0287108,0.011090025
-1.038295,-1.0013564,1.1273205,2.1698487,1.0425282,0.008902548
-1.3396246,-1.0349075,1.4433389,2.461726,1.0183871,0.010371429
-1.181878,-0.955189,1.2837814,2.293709,1.0099276,0.010190344
-1.2964557,-1.0527321,1.4029781,2.425346,1.0223678,0.010652228
-1.4765275,-0.9410111,1.5200056,2.5039558,0.98395026,0.0043478077
-1.1804367,-0.9769664,1.2340584,2.246727,1.0126686,0.005362169
-1.3649541,-1.0170081,1.4684488,2.5016823,1.0332335,0.010349469
-1.1787193,-1.0270586,1.2744582,2.2780094,1.0035512,0.009573888
-1.0873067,-1.0887887,1.200384,2.250062,1.049678,0.011307726
-1.2951949,-0.9988709,1.391779,2.4354472,1.0436683,0.009658413
-1.1301962,-0.93473744,1.186248,2.1985576,1.0123097,0.005605178
-1.2077981,-0.95415473,1.2961454,2.328585,1.0324395,0.008834728
-1.1485618,-0.97913766,1.2327703,2.354597,1.1218268,0.008420851
-1.1638201,-1.0385325,1.2791965,2.2649512,0.9857547,0.01153763
-1.2832772,-0.95830923,1.3563344,2.3634794,1.0071449,0.0073057283
-1.0520213,-0.9653467,1.127206,2.1152544,0.98804843,0.0075184717
-1.025472,-1.0745547,1.0965153,2.2190928,1.1225775,0.0071043284
-1.3038467,-1.0318187,1.411456,2.4012303,0.98977435,0.01076093
-1.2183836,-0.9790053,1.279456,2.2370837,0.95762765,0.0061072446
-1.172759,-1.0231736,1.2431302,2.31241,1.0692799,0.0070371116
-1.0727439,-0.99293846,1.1633372,2.2475047,1.0841675,0.009059336
-1.1300557,-1.0276921,1.2122747,2.2759275,1.0636529,0.0082219
-1.2833577,-1.0011091,1.3874032,2.378338,0.99093485,0.010404547
-1.220519,-1.0351205,1.2899579,2.266706,0.9767481,0.0069438964
-1.2210757,-1.0278,1.3136352,2.3337412,1.020106,0.00925596
-1.345681,-1.0010529,1.4689462,2.481386,1.0124397,0.012326531
-1.1736698,-1.0374945,1.2566509,2.2603614,1.0037105,0.008298108
-1.1469697,-1.0062997,1.2370578,2.2789502,1.0418924,0.00900881
-1.013073,-1.0586102,1.0976589,2.1504939,1.052835,0.008458588
-1.2357556,-1.1019217,1.3092325,2.3847928,1.0755603,0.007347691
-1.1532906,-1.0268195,1.2553151,2.3066623,1.0513473,0.010202449
-1.268356,-1.1018422,1.3228772,2.337663,1.0147858,0.005452126
-1.1657786,-1.0289708,1.2619514,2.354794,1.0928426,0.009617278
-1.1308705,-0.9797244,1.2574794,2.3680599,1.1105804,0.012660898
-1.0280576,-1.0471159,1.1242796,2.1555648,1.0312852,0.009622205
-1.2844788,-1.0694604,1.3786619,2.3838425,1.0051806,0.009418306
-1.2398854,-1.10921,1.3239262,2.3722584,1.0483322,0.008404078
-1.426147,-1.1148381,1.4991572,2.5446587,1.0455015,0.0073010186
-1.2050024,-1.0743865,1.3560133,2.4375255,1.0815122,0.0151010845
-1.243337,-0.99893385,1.3267711,2.3507197,1.0239486,0.008343415
-1.487371,-0.9101765,1.5913241,2.5661585,0.9748345,0.010395312
-1.122255,-1.03018,1.1739278,2.2511187,1.0771909,0.0051672803
-0.931924,-1.043515,1.0090725,2.1093535,1.100281,0.0077148555
-1.2540002,-1.0199449,1.3137891,2.3199315,1.0061424,0.00597889
-1.3275762,-0.992486,1.4126756,2.4499164,1.0372407,0.008509945
-0.9657885,-1.0232015,1.03783,2.085669,1.047839,0.0072041503
-1.164454,-1.0415716,1.26229,2.2808864,1.0185964,0.009783601
-0.9745541,-1.000747,1.1019504,2.2298894,1.127939,0.012739627
-1.4420035,-0.9693656,1.5211067,2.517847,0.9967403,0.0079103215
-1.3826298,-0.99349475,1.4575977,2.4519672,0.99436957,0.0074968007
-1.1628199,-1.0305629,1.2330965,2.2675066,1.0344101,0.0070276596
-1.2836784,-0.9239827,1.3728414,2.3680768,0.99523544,0.0089163
-1.1841996,-0.9314423,1.247565,2.1815255,0.93396044,0.0063365414
-1.359829,-0.9867466,1.4666798,2.4309046,0.96422476,0.010685088
-1.271764,-1.0716252,1.3736472,2.3269343,0.95328707,0.0101883225
-1.0547725,-1.0095043,1.1552525,2.1345253,0.9792728,0.010047998
-1.1394229,-1.0364966,1.1970239,2.1511824,0.9541586,0.0057601025
-1.3154653,-1.0268502,1.3810573,2.4151626,1.0341053,0.0065591894
-1.1940491,-1.0065231,1.2703269,2.3236594,1.0533326,0.007627767
-1.1998215,-1.0348442,1.2877226,2.3536057,1.0658832,0.008790117
-1.1224003,-1.1622632,1.194711,2.2924848,1.0977738,0.007231066
-1.6840109,-0.94965357,1.7956595,2.7680898,0.9724303,0.01116487
-1.1343818,-1.0841994,1.2351313,2.343091,1.1079597,0.010074943
-1.3164301,-1.0591122,1.3877642,2.3987608,1.0109966,0.007133416
-1.287585,-1.1133573,1.3802652,2.4080706,1.0278053,0.009268027
-1.4055549,-1.1483581,1.4803803,2.5497723,1.069392,0.007482544
-1.2537029,-0.9616529,1.3008165,2.4090464,1.1082299,0.004711361
-1.1934301,-1.0415257,1.2630826,2.2929938,1.0299112,0.006965259
-1.2935493,-0.9460835,1.4064214,2.3906276,0.98420614,0.011287214
-1.3626702,-0.92169505,1.4132798,2.468667,1.0553873,0.0050609647
-1.0608473,-0.9702296,1.155681,2.1334934,0.9778124,0.009483373
-1.1056108,-1.0763122,1.1964132,2.2565527,1.0601395,0.009080237
-1.250219,-0.94614285,1.3077642,2.3482208,1.0404567,0.0057545137
-1.2562459,-1.079535,1.3130938,2.329945,1.0168513,0.005684788
-1.3433127,-1.0838847,1.403637,2.3570704,0.9534334,0.0060324296
-1.1722555,-1.0996118,1.2733761,2.2675395,0.9941634,0.010112061
-1.0394518,-1.1615269,1.1496379,2.2801852,1.1305473,0.011018609
-1.2076279,-1.0534494,1.2963095,2.325847,1.0295374,0.00886816
-1.0103543,-1.0721513,1.0825896,2.1130433,1.0304537,0.0072235395
-1.2278494,-1.0857139,1.2948613,2.3018699,1.0070086,0.006701192
-1.0331604,-1.0605286,1.0775281,2.1022995,1.0247713,0.004436772
-1.3591897,-1.1036422,1.4671618,2.5341883,1.0670265,0.010797201
-1.0508568,-1.0308578,1.1519014,2.2602134,1.108312,0.010104451
-1.1350187,-1.0056368,1.2344111,2.28373,1.0493189,0.009939244
-1.1924264,-1.0302869,1.2545332,2.3727582,1.118225,0.0062106783
-1.2483487,-1.0807049,1.3428421,2.4053822,1.06254,0.009449341
-1.1552151,-1.1259344,1.2239902,2.2210944,0.9971041,0.006877509
-1.2061584,-1.0400791,1.3202605,2.4603229,1.1400623,0.011410207
-1.3775471,-1.1406418,1.4531829,2.5068898,1.0537069,0.007563575
-1.1724049,-1.0805461,1.2353164,2.3027663,1.0674499,0.0062911534
-1.2651974,-1.1277615,1.3851516,2.4150083,1.0298567,0.0119954245
-1.2165474,-1.045552,1.3065085,2.2827501,0.9762416,0.0089961225
-1.3597213,-0.9379175,1.4325397,2.4317496,0.9992098,0.0072818366
-1.4394364,-0.9554039,1.5224118,2.4903603,0.9679484,0.008297542
-1.0592502,-0.97154367,1.1282728,2.1171823,0.9889095,0.0069022495
-1.0886362,-0.9472288,1.198752,2.1997552,1.0010031,0.01101159
-1.1716125,-0.9934492,1.2639196,2.276709,1.0127895,0.009230706
-1.1621308,-1.0955181,1.2761871,2.2153416,0.9391545,0.011405617
-1.2485709,-1.0132095,1.3265766,2.313391,0.9868144,0.0078005614
-1.1433483,-1.0911642,1.2231693,2.3674393,1.14427,0.007982101
-1.2714454,-0.98841727,1.3321813,2.3533332,1.0211519,0.006073596
-1.1598208,-1.0326641,1.2514372,2.3104846,1.0590475,0.009161636
-1.2551467,-1.150866,1.3222328,2.336802,1.0145692,0.0067086057
-1.2431026,-1.032439,1.350729,2.3650727,1.0143437,0.0107626375
-1.2233027,-0.9454849,1.2949605,2.29665,1.0016894,0.007165773
-1.0273895,-1.0215992,1.174634,2.1624167,0.98778266,0.014724446
-1.1561599,-1.1314391,1.2461948,2.2650418,1.018847,0.009003492
-1.3031782,-1.0840515,1.3975654,2.5052125,1.1076472,0.00943872
-1.0934421,-1.0221913,1.2092013,2.262524,1.0533226,0.0115759205
-1.310099,-1.0703781,1.3999029,2.4018633,1.0019604,0.008980395
-1.1321366,-0.9870932,1.2236898,2.2513266,1.0276368,0.009155326
-1.2062441,-0.97546,1.2782705,2.3491921,1.0709217,0.0072026355
-1.396836,-0.9825505,1.4811504,2.498026,1.0168755,0.008431432
-1.1317023,-0.96762955,1.2338645,2.3124638,1.0785992,0.010216227
-1.130745,-1.0079541,1.2066739,2.2153738,1.0086999,0.0075928858
-1.2710259,-1.0028917,1.4311132,2.4553246,1.0242114,0.016008735
-1.11556,-0.94702744,1.161866,2.2161593,1.0542934,0.0046305875
-1.1392552,-1.1010962,1.2202805,2.2722256,1.0519451,0.008102538
-1.1545483,-0.97998583,1.2381275,2.2241347,0.9860073,0.008357916
-1.2430505,-0.98212814,1.3418281,2.3896508,1.0478227,0.009877763
-1.3823138,-0.9500437,1.4660149,2.4129264,0.9469115,0.008370098
-1.331039,-0.94140434,1.4074543,2.38278,0.9753258,0.0076415315
-1.2548207,-1.0538695,1.3612157,2.4492092,1.0879935,0.010639505
-1.1283231,-1.0261672,1.2370617,2.257508,1.0204463,0.010873871
-1.1844262,-0.9693296,1.2456794,2.2812545,1.0355752,0.0061253165
-1.113995,-1.044622,1.2054636,2.2344847,1.029021,0.009146873
-1.228002,-1.0811572,1.3008518,2.3635004,1.0626485,0.0072849863
-1.0134892,-0.98229134,1.101296,2.1147997,1.0135038,0.008780673
-1.2248447,-0.95946306,1.313514,2.3036299,0.9901159,0.008866933
-1.2821878,-1.0481036,1.358892,2.3591154,1.0002234,0.0076704165
-1.2751088,-0.98841083,1.3552048,2.3742297,1.0190248,0.008009604
-1.1622143,-1.0057328,1.298202,2.2915885,0.99338657,0.013598774
-1.2320075,-1.025792,1.3049188,2.3209553,1.0160365,0.0072911205
-1.103831,-1.091124,1.2011583,2.3218396,1.1206813,0.009732729
-1.2153622,-0.99125516,1.3185188,2.376533,1.0580143,0.01031566
-1.2308885,-1.0305085,1.314977,2.3222446,1.0072676,0.008408856
-1.1917462,-1.0422878,1.2645314,2.3170643,1.0525329,0.0072785113
-1.3057033,-1.0725906,1.4032135,2.4586165,1.055403,0.009751019
-1.2202244,-1.0251665,1.2848268,2.3233035,1.0384767,0.0064602415
-1.2968906,-1.1530802,1.3492885,2.4428647,1.0935762,0.005239779
-1.2158195,-1.0289695,1.2818516,2.4445302,1.1626786,0.0066032214
-1.2761941,-1.0696633,1.323846,2.3366241,1.0127782,0.00476519
-1.1318578,-1.0792495,1.2483538,2.3080788,1.0597249,0.011649612
-1.1809999,-1.06768,1.2370267,2.3320725,1.0950458,0.005602682
-1.2083722,-1.0178947,1.2706983,2.3656607,1.0949624,0.006232606
-1.2980034,-1.1252334,1.392051,2.451072,1.059021,0.009404755
-1.0577528,-0.97525644,1.1496036,2.1776655,1.0280619,0.00918507
-1.0592889,-1.0176263,1.1714901,2.2621043,1.0906142,0.011220122
-1.1403943,-1.0089808,1.2025288,2.2185316,1.0160028,0.0062134517
-1.2149764,-0.98476785,1.318073,2.3152685,0.9971954,0.010309661
-1.1721162,-1.0141636,1.2560554,2.3277788,1.0717235,0.008393917
-1.2282124,-1.0519135,1.2906375,2.2698965,0.97925895,0.0062425113
-1.2996719,-1.0860866,1.3608239,2.3292408,0.968417,0.006115203
-1.2618105,-1.0108923,1.3271375,2.2766845,0.949547,0.0065326877
-1.203738,-0.93838036,1.278841,2.2438831,0.96504205,0.007510309
-1.1334659,-0.98230183,1.2050979,2.1643622,0.9592643,0.007163205
-1.3373846,-0.95579976,1.4086373,2.3896701,0.98103285,0.007125268
-1.2488348,-0.9791798,1.3261247,2.2463543,0.9202296,0.0077289757
-1.3552152,-0.9731717,1.4188693,2.4506283,1.031759,0.0063654035
-1.015671,-0.9723866,1.1362789,2.0998254,0.9635465,0.012060787
-1.1834929,-0.97563994,1.2243905,2.1705456,0.94615513,0.004089764
-1.1966132,-0.9494662,1.2810895,2.2397785,0.958689,0.00844763
-1.1742066,-0.9483209,1.2498063,2.2125,0.9626938,0.0075599668
-1.1835907,-0.96924365,1.253606,2.1850843,0.9314784,0.0070015276
-1.161088,-0.8472917,1.2595941,2.2184532,0.9588591,0.009850608
-1.1904372,-1.0003186,1.2501631,2.1627955,0.91263247,0.0059725908
-1.2806313,-0.94754326,1.374622,2.2939062,0.9192842,0.009399071
-1.0961497,-0.9661273,1.1502614,2.1216612,0.9713998,0.0054111676
-1.3217298,-0.9293612,1.4121734,2.371653,0.9594797,0.009044363
-1.2036729,-0.91922235,1.2879544,2.1973987,0.9094442,0.008428154
-1.0317098,-0.9135747,1.1181405,2.0682313,0.9500909,0.008643068
-1.2259477,-0.9971334,1.3440871,2.1859949,0.8419078,0.01181394
-1.0473931,-0.9613712,1.1354789,2.063135,0.92765605,0.008808581
-1.2671702,-0.9317355,1.3767364,2.3417892,0.9650529,0.010956626
-1.231658,-0.94230896,1.3096273,2.2287996,0.9191722,0.0077969315
-1.2985796,-0.88487035,1.3746958,2.287499,0.91280323,0.007611618
-1.0666454,-0.9165592,1.1630712,2.075311,0.91223985,0.009642572
-1.1337323,-0.90019023,1.206648,2.1375465,0.93089855,0.0072915684
-1.309456,-0.92081267,1.3743677,2.3717837,0.997416,0.0064911717
-1.4333042,-1.0435712,1.4996215,2.4295144,0.9298929,0.0066317287
-1.1991861,-1.015431,1.3377378,2.3423476,1.0046098,0.01385517
-1.1958954,-0.9513363,1.28263,2.2404046,0.9577747,0.008673458
-1.3246242,-0.9858229,1.4415953,2.42228,0.98068476,0.0116971135
-1.2336301,-0.98486155,1.3285552,2.3031116,0.9745563,0.009492513
-1.016526,-0.92748237,1.1053213,2.1870182,1.0816969,0.008879533
-1.1258353,-1.0566449,1.2185855,2.2583203,1.0397348,0.009275023
-1.4466308,-0.92795885,1.5256497,2.4663339,0.9406842,0.0079018865
-1.1555942,-1.0910692,1.2162411,2.331997,1.1157558,0.006064691
-1.2757078,-1.0438972,1.3478642,2.3849428,1.0370786,0.0072156326
-1.221486,-1.0841556,1.2929629,2.257977,0.9650141,0.0071476907
-1.1261474,-1.0131416,1.2144104,2.2505672,1.0361568,0.008826308
-0.9930128,-1.0761936,1.0957389,2.168483,1.0727441,0.010272607
-1.1762202,-1.0035236,1.2773896,2.3306327,1.053243,0.01011695
-1.3873866,-1.022462,1.4804881,2.4861143,1.0056262,0.0093101505
-1.0667169,-1.049295,1.1345422,2.1752481,1.0407059,0.0067825373
-1.306529,-1.0931501,1.4032748,2.4801073,1.0768325,0.009674575
-1.3682123,-1.0062602,1.4983864,2.5545387,1.0561523,0.013017403
-1.1297811,-0.97357047,1.216693,2.2712784,1.0545853,0.008691194
-1.1910449,-1.0481519,1.2698684,2.3178668,1.0479984,0.00788234
-1.3691665,-1.0132022,1.4696865,2.4943414,1.0246549,0.010051998
-1.1306638,-1.0428526,1.2179524,2.2673826,1.0494303,0.008728858
-1.1292547,-1.0713844,1.2247503,2.3430474,1.1182971,0.009549557
-1.2359973,-1.072418,1.2918632,2.3103948,1.0185316,0.005586585
-1.4633963,-1.0973583,1.5753471,2.6068823,1.0315353,0.011195075
-1.1798648,-1.1484199,1.2687888,2.2830744,1.0142856,0.008892402
-1.1509576,-1.2509624,1.2154585,2.3326106,1.1171521,0.006450087
-1.4952704,-1.1168597,1.5522904,2.6563582,1.1040678,0.0057020104
-1.3517432,-1.243824,1.4949923,2.559319,1.0643268,0.014324907
-1.0948925,-1.14217,1.1943847,2.3152413,1.1208566,0.0099492185
-1.2625211,-1.1491773,1.3285491,2.3671165,1.0385673,0.006602799
-1.3324622,-1.0792181,1.4120803,2.5070643,1.094984,0.007961811
-1.0363724,-1.0676401,1.0953504,2.3089871,1.2136368,0.0058977907
-1.2142302,-1.1947854,1.2930934,2.4262435,1.1331501,0.007886321
-1.210718,-1.0568912,1.3024321,2.3493195,1.0468874,0.009171404
-1.110295,-1.1779814,1.2084693,2.3405757,1.1321064,0.009817418
-1.30405,-1.0944048,1.3483403,2.4422946,1.0939543,0.0044290293
-1.095247,-1.1203204,1.1840379,2.3578534,1.1738155,0.00887909
